time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1709480111000293400,236.21429345703126,199.8158430280164,2.114463785378029,6.915942436559608,46.86139274705674,155.2258428754285,207.1714260189323,4.922791484640328,3.0968792407101557,16.85331333681852,15.132476202805893
1709480112000293400,237.21429345703126,199.2779440889135,2.064937782016576,6.720014734996938,46.86127395458783,154.6879439363256,205.38646572736047,4.903584810749808,3.1272021099654888,16.853228709166483,15.058305951155567
1709480113000292900,238.21429296875,198.5666240118444,2.0678483032699226,6.617957977748132,46.86115051128013,153.9766238592565,206.91829745131778,4.8967787057482175,3.1378488395267943,16.853138850009064,15.490890334189459
1709480114000292400,239.21429223632813,197.76592244580388,2.052035920424202,6.848420522558448,46.86103292935449,153.175922293216,211.78477848452093,4.896880222150708,3.1376904121818763,16.853034207689973,15.36699886322105
1709480115000291300,240.21429125976562,197.0067081572488,2.053267680535393,7.138662592085725,46.860920294488736,152.4167080046609,217.01117395327628,4.905964738742138,3.123467146458823,16.852914415348028,15.270873278523316
1709480116000291800,241.21429174804686,196.5773319574073,2.049917296204573,7.393179845988399,46.86081913317157,151.9873318048194,222.74625852953034,4.9182543964545795,3.1040796904306496,16.852779371167845,15.21445286275514
1709480117000291800,242.21429174804686,195.93585324008018,2.0462666211249076,7.445880516687491,46.86072964501475,151.3458530874923,229.66279559099507,4.9301966736473,3.0850766265922687,16.852625448369295,15.463445984152715
1709480118000291800,243.21429174804686,195.53054395597428,2.0529714876103213,7.35561243456818,46.86064796360697,150.9405438033864,235.3286674179543,4.9393890568302306,3.0703375674434565,16.85246012215191,15.750052497705704
1709480119000293600,244.21429370117187,195.18718440830708,2.032441044390803,7.153418593067719,46.86058047665925,150.59718425571918,241.13021157483166,4.9361214481052365,3.075588087235399,16.852277183838975,15.850897960413157
1709480120000293600,245.21429370117187,195.10895141027868,2.104933273875012,7.1795957284687,46.860525291722126,150.5189512576908,247.47169262020083,4.926715134220458,3.090633433300031,16.852086431580368,15.770699512627559
1709480121000290800,246.21429077148437,194.89445005450398,2.1877734724702775,7.441252373634034,46.860489506185736,150.3044499019161,254.45115110300242,4.925518024438473,3.092540900896956,16.851896519019057,14.921487720355403
1709480122000293000,247.21429321289062,194.7150670066476,2.2838781813932303,8.030331092898349,46.860467262750795,150.1250668540597,260.3548788474722,4.910539141566062,3.116270587085865,16.85172097595212,13.655009824588323
1709480123000290800,248.21429077148437,194.82075484935194,2.395378141871856,8.916183822014222,46.86046123441045,150.23075469676405,268.3260876660023,4.9138670597446445,3.1110203393654245,16.85156410367868,12.035480362709757
1709480124000290800,249.21429077148437,194.93075350578874,2.559773988802215,8.392375817134575,46.86046441820122,150.34075335320085,274.2970618314387,4.911851453464709,3.11420171663389,16.851428896143595,10.501102672288882
1709480125000289800,250.21428979492188,195.16629365459085,2.63101255184173,11.820203821472976,46.860485464007425,150.57629350200295,285.5826332124518,4.906122494727467,3.1232193486077753,16.851310374383104,9.395415943435795
